star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
Gaia DR3 6794032916699077632,311.1684331514355,-31.627515314394376,8.974846487883127,111.42251863027323,-44.58712574063084,-160.8389847394784,41.764976501464844,9.845507,0.7636719,9.981058,4.61064181226158,5945.03173828125,1.0836845636367798,1.0636205673217773,native_gaia,Gaia,12.277628885265264,-36.76148595418906,87.22275776653206,18.98196464313807,-66.68472991473469,5958.394886363636,255,243,239,#FFF3EF,1.0076100240690282,54.52436057870544,-78.19069140864067,-20.72448548122389,CD-32 16172,,G5,Main sequence,False
Gaia DR3 5493132948176313216,115.9961918969589,-50.971831717941036,8.974710741739916,111.42420394109897,4.874177007947996,56.39175100743212,12.057134628295898,9.599539,0.7218189,9.723269,4.364641103118041,5953.25537109375,1.0604575872421265,3.893018960952759,native_gaia,Gaia,263.90844765403824,-13.111892805534374,-11.5157880398218,-107.90650942807679,-25.276967238533345,6096.890106201172,255,245,243,#FFF5F3,1.0391485765233281,-26.817688117717733,-12.57000942962479,12.729217959798596,HD  62975,,F8V,Main sequence,False
Gaia DR3 4553809826583692032,262.97794170671875,18.97671523805493,8.97458516111516,111.42576309073014,-9.660953498960648,12.180853685553414,-27.547115325927734,10.06754,0.8268919,10.222159,4.83261208375918,5699.30224609375,0.9823929667472839,4.511815547943115,native_gaia,Gaia,42.05249227848188,25.753042257423754,74.5192848360011,67.22118919604674,48.41372316762828,5750.807410240173,255,241,233,#FFF1E9,0.9706122740194253,-23.46152420737982,-15.651145525325209,-5.556972464586535,TYC 1546-711-1,,,Main sequence,False
Gaia DR3 2882610563918195200,89.09295447253157,-40.54541197193054,8.974477575521188,111.42709885727533,-7.095758638766542,55.24863887928368,39.260231018066406,8.019394,0.5920663,8.1106205,2.784439804547432,6434.927734375,1.4158103466033936,2.449601888656616,native_gaia,Gaia,246.8386323392766,-27.216077314363627,-38.97459600460467,-91.10414695390926,-50.9609029926606,6539.668560028076,255,249,255,#FFF9FF,1.3151292758736695,-41.19974014409904,-21.94559945646768,-15.101288480617555,HD  40381,,F5V,Main sequence,False
Gaia DR3 1644214502835826304,229.1954307608462,65.28273875777849,8.974356311083557,111.42860449667846,81.8305831202085,-72.74884527081187,-22.82436752319336,10.12306,0.8292475,10.278418,4.888076768642261,5676.02783203125,0.9799972772598267,4.0468926429748535,native_gaia,Gaia,102.20848603257895,45.56029700866535,-16.498359767336876,76.25325661214532,79.55865057369328,5743.564015388489,255,241,233,#FFF1E9,0.9605885357875432,58.360245445424404,1.5920901118288349,-21.39102586249396,TYC 4187-820-1,,,Main sequence,False
Gaia DR3 4618277010816845696,25.181376559967184,-82.331589580279,8.974151897681642,111.43114261954238,12.742517593691844,6.690102962236066,-14.049582481384277,10.304665,0.96380806,10.505489,5.069631692741874,5428.39697265625,0.8797804117202759,11.93481731414795,native_gaia,Gaia,300.94922786635385,-34.60600397599848,47.167751862008764,-78.65812287571283,-63.28508857108461,5329.790216445923,255,236,220,#FFECDC,0.9277774049261673,-12.814009873414223,7.048175247285143,6.427371213271234,TYC 9360-3-1,,,Main sequence,False
Gaia DR3 3861589118555568512,154.0027277764837,5.918787936348085,8.974094448909273,111.43185595974441,-54.78954648197766,14.078099278023837,13.700492858886719,9.219053,0.6622381,9.327075,3.9840064484541458,6193.42529296875,1.154248595237732,2.336263418197632,native_gaia,Gaia,235.66139368887633,47.4235000270301,-42.52725341232014,-62.25247613248864,82.05559368630189,6294.048399491743,255,247,249,#FFF7F9,1.0879478912238274,-31.969159997223432,-6.941677567298902,-3.229832689321044,HD  89002,,F5,Main sequence,False
Gaia DR3 1151829006662181504,117.52336011381902,86.22492875162192,8.973973063351423,111.43336323170773,19.036994903918856,-81.7410272784579,-4.2044548988342285,9.945511,0.82682514,10.100109,4.710434672271507,5787.22314453125,1.008336067199707,4.179830074310303,native_gaia,Gaia,127.06968480519453,28.023135195194513,-59.29525821273721,78.48866864254481,52.354519282821585,5751.01268863678,255,241,233,#FFF1E9,0.9926925291075589,-24.119827124645177,-34.258959424004836,15.093867688187212,BD+86   104,,G2,Main sequence,False
Gaia DR3 75311083304593920,38.119160106895976,14.841323135419263,8.973965858798083,111.43345269356014,-17.039142049848074,-36.70696191856814,-1.6921334266662598,10.401567,0.90529823,10.581834,5.166489523801438,5563.9384765625,0.9661504626274109,2.046038866043091,native_gaia,Gaia,156.28890216191022,-41.39459099472731,-76.5377764303911,33.61541796381078,-73.68437306117005,5509.707933425903,255,238,225,#FFEEE1,0.9102729776262461,13.218773192842455,-8.0492650260191,-14.84378030073401,TYC  638-233-1,,,Main sequence,False
Gaia DR3 3233785128901216128,79.6215285856657,1.2534252408060433,8.97393021689642,111.43389527558016,-3.022847984407992,-99.20664693073351,57.65938949584961,9.105384,0.72507,9.23001,3.8702973132263825,5958.3134765625,1.108119249343872,5.816077709197998,native_gaia,Gaia,200.6894058238705,-19.943102873078654,-97.99592118457002,-37.008867356162284,-38.00863302580731,6086.132001009854,255,245,243,#FFF5F3,1.102525985483797,-26.18761187023885,-57.78188972933082,-45.2657407630778,HD  34562,,G0V,Main sequence,False
Gaia DR3 756174729567964800,157.5619941166076,39.957353014750744,8.973662487965393,111.43721990225319,55.9259360392205,-59.620721922809885,-29.711408615112305,9.096268,0.73283005,9.223046,3.861116355592946,5937.0869140625,1.0906606912612915,6.443295955657959,native_gaia,Gaia,180.05334007825354,58.17077624385083,-58.77076249728245,-0.054713244202399605,94.67971515320512,6060.453297008167,255,244,242,#FFF4F2,1.1037030313342375,46.10275174739771,-24.11576915178914,-6.3665416929257885,BD+40  2338,,G0,Main sequence,False
Gaia DR3 4671969973236570624,51.609869314565266,-65.63626584450155,8.973306870639387,111.44163622354148,-38.4922095256061,-11.895225999712977,10.376066207885742,10.096648,0.8136444,10.247151,4.861410816646552,5763.98876953125,1.0297218561172485,0.9736632108688354,native_gaia,Gaia,281.68297595955056,-44.56397449961505,16.077911695232075,-77.75363433988338,-78.19917765961597,5793.031227805397,255,241,235,#FFF1EB,0.9654076837385749,17.02061493615879,4.556204329869078,-15.817702107495304,CD-66   170,,,Main sequence,False
Gaia DR3 3057654052014432512,116.04533984079102,-3.2514346075631835,8.973276914217319,111.44200826072729,-34.122336888154926,-15.56185653885505,33.58744812011719,8.157387,0.6562605,8.263906,2.9221421309444295,6230.67578125,1.3820255994796753,2.923577070236206,native_gaia,Gaia,221.95291354698222,10.184968983255327,-81.57280415710656,-73.3271855962145,19.70590469043895,6313.828922618519,255,247,249,#FFF7F9,1.2833518159359008,-28.06131146768046,-23.462060515754885,-13.518489203058246,HD  62513,,F5V,Main sequence,False
Gaia DR3 4414091344986706304,232.08998396044947,-3.5118535936349575,8.973197132850487,111.44299909995772,-52.86889373447588,-55.5394001906038,1.191126823425293,9.646451,0.8981552,9.82429,4.411187040920424,5764.96337890625,0.9819142818450928,9.973937034606934,native_gaia,Gaia,0.11614783047683545,41.31252477383553,83.70687567789967,0.16968763504551126,73.57086528473303,5531.672721862793,255,238,227,#FFEEE3,1.0331811485999456,-0.014684156222063921,-40.48144826613178,1.914359862761538,BD-03  3790,,G8,Main sequence,False
Gaia DR3 2145796760942151040,277.8610256018764,53.0923097745381,8.973144208167689,111.44365640415796,-3.7702228862425016,-7.583247887328007,8.250575065612793,9.41972,0.7159443,9.541843,4.184442932998985,5974.9697265625,1.0596389770507812,5.326086044311523,native_gaia,Gaia,81.91455525547704,24.278579330556788,14.288219023549855,100.57741581747037,45.82268845607761,6116.329803466797,255,245,243,#FFF5F3,1.062250906025771,5.3156538482516185,6.4233074359958255,4.309728871263466,HD 234670,,F8,Main sequence,False
Gaia DR3 271977330850895488,65.61062199119611,51.80886955700604,8.972996737030293,111.44548797985638,21.23923256796792,-48.63758165903464,14.463010787963867,9.673456,0.72547626,9.798194,4.438143741130361,5968.60986328125,1.0836433172225952,1.8324010372161865,native_gaia,Gaia,152.4252891033939,1.4506902381620663,-98.75450742680799,51.57212065034783,2.8214226168382837,6084.787632335316,255,245,243,#FFF5F3,1.0297251613935434,-25.138392431284835,-16.346429047780028,-9.807908929050067,HD 232942,,G5,Main sequence,False
Gaia DR3 3811842887483379584,168.89274461844198,3.153541703798358,8.97276146140884,111.44841020246926,-25.816712772021113,29.21129779202082,26.73630714416504,10.123804,0.92642784,10.311356,4.888434703885363,5479.93017578125,0.8777981400489807,,native_gaia,Gaia,255.0784778263873,56.83594013903064,-15.698627051064193,-58.91071474307108,93.29431351282862,5444.73438835144,255,237,224,#FFEDE0,0.9605238486954164,-22.95880687238905,-6.79285433576545,23.786286555443798,BD+03  2477,,G0,Main sequence,False
Gaia DR3 32953673450213760,39.96398855314406,14.171003114016695,8.972465891490568,111.45208152291711,-39.009092936570596,-8.368332716913908,19.886159896850586,9.117728,0.7331495,9.244596,3.8822873136044755,5926.92626953125,1.0579253435134888,7.506054401397705,native_gaia,Gaia,158.77918667858975,-41.03392816070781,-78.37001038632721,30.430480118149237,-73.16894032044505,6059.396105679599,255,244,242,#FFF4F2,1.100988805948144,0.5086440187008469,15.8958397956169,-24.224736703929,BD+13   424,,F8,Main sequence,False
Gaia DR3 6193864357237020800,197.59259103062138,-25.029221409790495,8.972394018302857,111.45297430764766,23.588829489396076,-2.0802085969530637,-2.72531795501709,8.385096,0.5580015,8.4688425,3.1496372821127316,6647.68896484375,1.3560711145401,1.9501219987869263,native_gaia,Gaia,308.3499557436999,37.64327392262406,54.756887778027085,-69.21009510471619,68.06916672386889,6709.992408752441,251,247,255,#FBF7FF,1.2308529348970618,9.165536504309792,8.250814404579138,-3.446221064111395,HD 114347,,F3V,Main sequence,False
Gaia DR3 1014571610046801920,130.29583256693766,47.96369773355813,8.972381203487377,111.45313349050762,38.04520956847263,4.9336717596366455,-1.4096171855926514,10.029934,0.87047195,10.198538,4.79447251383645,5646.6455078125,0.9413481950759888,8.36425495147705,native_gaia,Gaia,171.72808681213152,37.8251943069051,-87.11932584093367,12.665722861939368,68.34912943307094,5616.798740386963,255,239,228,#FFEFE4,0.9775049673789549,13.674284939798586,0.6265709485397263,15.01485487058174,TYC 3419-1517-1,,,Main sequence,False
Gaia DR3 6739748859405851520,295.228351303817,-37.66892794799112,8.97200349341778,111.4578255273351,43.41456885946849,-20.838361528524032,-16.244190216064453,10.29185,0.90020084,10.470383,5.056297260085167,5728.701171875,1.0233007669448853,0.3806461989879608,native_gaia,Gaia,1.824194989863957,-25.439163959565953,100.6000758815539,3.204008895722254,-47.87698748776495,5525.382405281067,255,238,227,#FFEEE3,0.9301872421532831,-25.282233097478834,-5.197560287912802,-15.654817018648274,CD-37 13300,,,Main sequence,False
Gaia DR3 6739128700488386432,292.65287798531233,-37.966555839783396,8.971808063179143,111.46025338014776,-7.820248437625894,7.374585037385082,-2.693399667739868,9.628586,0.74179745,9.757878,4.392985685462598,5891.7314453125,1.0301460027694702,5.347537040710449,native_gaia,Gaia,0.8828512918917829,-23.56992741584701,102.14930134211559,1.574108623019774,-44.56938973025472,6030.779356522993,255,244,242,#FFF4F2,1.0355146557099233,-0.4738534749631402,2.5206363210744467,5.738713608841492,HD 183335,,G0/2V,Main sequence,False
Gaia DR3 751774136141146880,160.52453993170099,37.25402618491571,8.97177514317637,111.46066235961858,-84.81381037631957,-102.09328756732822,,9.407811,0.82734966,9.562573,4.1722030671516634,,,,native_gaia,Gaia,184.3348178128732,60.99502468912561,-53.89106261739632,-4.085024826136896,97.48099915256618,5749.399786949158,255,241,233,#FFF1E9,1.0638201195959405,,,,,,,Main sequence,False
Gaia DR3 1438424439086647808,257.1076993540978,61.315870285106584,8.971732638618347,111.46119041661508,27.757723936401334,-33.66431413572782,-12.401942253112793,9.873356,0.8046427,10.021099,4.637737480212152,5674.43896484375,0.9444268941879272,9.350773811340332,native_gaia,Gaia,90.70101181218224,35.846945589426916,-1.10538536657899,90.34192415200845,65.2741283572062,5822.818776910955,255,241,235,#FFF1EB,1.0041362204856215,19.804601209486272,-2.8635978340645374,-16.87867184202124,BD+61  1641,,F8,Main sequence,False
Gaia DR3 2864197726199296,49.70949665858201,4.209681923178026,8.971552355920789,111.46343022119785,5.292520097785924,18.881912173903427,30.686019897460938,8.818822,0.8952131,8.9956665,3.5831598866340535,5830.89404296875,1.1288015842437744,6.779325008392334,native_gaia,Gaia,177.2668747702475,-42.59268731747933,-81.96419235277163,3.9128270097427595,-75.43644499461467,5540.719634056091,255,238,227,#FFEEE3,1.1393384760725571,-28.32758242703285,6.665806940046839,-14.216463584788816,HD  20580,,G8V,Main sequence,False
Gaia DR3 838993724944397312,168.7980601011894,51.21151943941456,8.9713277858686,111.46622037098832,-81.47461043358396,-13.665642570112368,10.513328552246094,10.164672,0.8775482,10.33561,4.928955521916183,5662.56396484375,0.9746934175491333,4.309474945068359,native_gaia,Gaia,153.4735700720916,59.82668373173548,-50.1270355666738,25.02129572150251,96.36354782545251,5595.03923034668,255,239,228,#FFEFE4,0.953200809292256,-40.53654947320557,-18.886736435655745,-4.021494134770391,TYC 3453-681-1,,G5,Main sequence,False
Gaia DR3 5398431741094968960,171.94595144340096,-36.07493401340647,8.97127365793037,111.46689289942977,-76.09901673027184,-59.88293892400155,-39.03347396850586,8.340976,1.1159368,8.600798,3.105246283960742,4985.052734375,1.2309845685958862,5.391996383666992,native_gaia,Gaia,284.5523896808961,23.793316146733,25.62727555847982,-98.72085001037625,44.97004262096585,5045.200148495761,255,231,210,#FFE7D2,1.2410970113936748,-30.416971318249495,10.816003066313982,-55.67419540590667,HD  99676,,G8IV,Subgiant,False
Gaia DR3 4869470612665295360,65.50984835314088,-34.89717555303859,8.970967136795926,111.47070151425841,15.862334551321485,25.606863209832476,20.730464935302734,8.32001,0.70531225,8.439257,3.084206513913749,6025.45654296875,1.2187811136245728,4.928829193115234,native_gaia,Gaia,236.3415907897028,-44.72583586990046,-43.89470222996193,-65.92094313194018,-78.44362095683356,6151.512184143066,255,245,245,#FFF5F5,1.245952342942981,-22.47847881585754,-10.832195088270884,-7.777366865536339,HD  27814,,G0V,Main sequence,False
Gaia DR3 2998524756209783296,89.30035868680274,-11.823353570727233,8.970807926289105,111.47267985411693,63.21181487829496,26.477193163208156,38.39019012451172,9.395027,0.74782467,9.526027,4.159184951187363,5885.43408203125,1.0376548767089844,6.985842227935791,native_gaia,Gaia,217.60139709070174,-17.317013209404184,-84.31379897201975,-64.93364143953904,-33.18077555099739,6010.834732055664,255,244,241,#FFF4F1,1.0654891088221328,-36.69188185258854,-30.075835762143974,23.119053119490438,HD  40263,,G2/3V,Main sequence,False
Gaia DR3 6886584170526816256,313.73335824272004,-15.283202552345186,8.970752440336003,111.47336933562114,-17.039824865595453,-16.807417672089397,20.865089416503906,7.805612,0.40812397,7.8617826,2.569756446829638,7158.0068359375,1.5463180541992188,1.2312129735946655,native_gaia,Gaia,32.31749178109449,-34.1069248359263,78.00186403581458,49.34406782249436,-62.50747354279464,7459.380149841309,236,237,255,#ECEDFF,1.3646715891931605,23.150639950267415,0.8381984515670229,-7.659062198910387,HD 199047,,F0III,Giant,False
Gaia DR3 1781495706454162944,331.49480198785614,20.60670153369915,8.97065838576445,111.47453809933297,-8.721996184591244,-4.496209402243299,13.103013038635254,10.412436,0.90083504,10.591184,5.176557124100562,,,,native_gaia,Gaia,78.6179769659968,-27.692873872939582,19.479465544399524,96.76406670678836,-51.80577632782276,5523.432260513306,255,238,225,#FFEEE1,0.9084535317890551,7.332359075392033,10.968116888734592,-4.951229653053456,BD+19  4853B,,,Main sequence,False
Gaia DR3 4784608930844180736,71.68373068798905,-50.394262366278625,8.970534551810312,111.47607695220276,26.934500584688507,22.820599770082993,20.008636474609375,8.659391,0.645607,8.763265,3.4234830197478026,6296.26171875,1.2449846267700195,3.242030382156372,native_gaia,Gaia,257.38982481255067,-40.16711271181095,-18.59757298633034,-83.13140860221215,-71.90420652147965,6349.0823086825285,255,247,250,#FFF7FA,1.167657764673584,-18.087580682571968,-20.325566588045522,-2.842757416404979,HD  30623,,F6V,Main sequence,False
Gaia DR3 4540745738660097152,260.1678833997213,12.980087610202016,8.970345084154902,111.47843150052128,22.231086169431546,3.6951494008064025,9.48944091796875,9.916211,0.7995386,10.062402,4.6802568803904165,5773.59716796875,0.9976304769515991,5.008147239685059,native_gaia,Gaia,34.747142166009695,25.911237033031856,82.39081741890773,57.15045673858309,48.71364479724308,5839.708591807972,255,242,236,#FFF2EC,0.9981463469173946,6.828179911128282,12.743060949557885,-4.782706970372733,TYC  986-1282-1,,,Main sequence,False
Gaia DR3 5660756622566334592,148.48580944224344,-23.68118160281046,8.97032217365816,111.4787162200879,-61.09252027712444,13.928563831530697,13.80865478515625,9.91644,0.83121586,10.072416,4.6804802162217545,5811.75439453125,1.0179840326309204,3.8964903354644775,native_gaia,Gaia,258.6170672707282,23.543533734654726,-20.170514585638365,-100.18862438975104,44.52969856532629,5737.511235237122,255,241,233,#FFF1E9,0.9981059850201648,-31.937398691248465,-13.212351369639332,-9.623913487828679,CD-23  8835,,,Main sequence,False
Gaia DR3 6081870576740100096,197.60134772697532,-49.92165478797452,8.97028767816953,111.47914491456524,-59.42721378058017,-13.905705837201449,-13.102508544921875,9.451339,0.8120527,9.601352,4.215370623715351,5909.359375,1.0434399843215942,6.6203179359436035,native_gaia,Gaia,306.06112145725535,12.834814941557113,63.982376260715746,-87.86691773885808,24.764087828700315,5798.298249678178,255,241,235,#FFF1EB,1.0582858174723908,-32.63519424990157,-9.323311312330016,-7.744674483706005,CD-49  7691,,,Main sequence,False
Gaia DR3 799334031293053952,143.24988800979912,37.946650369456535,8.970236413929378,111.47978200966432,-75.60390726891629,-27.589855165379376,12.307572364807129,9.922911,0.7895813,10.066101,4.686930136248236,5798.82470703125,1.0210691690444946,3.107102394104004,native_gaia,Gaia,185.311372260794,47.32221991609289,-75.2448452827036,-6.995316905978068,81.95743161354687,5872.658247514204,255,242,236,#FFF2EC,0.996940336822608,-36.30894915308478,-17.725375925136472,-18.107087664435536,TYC 2991-1067-1,,,Main sequence,False
HIP 77964,238.8343144763759,-43.391675461141,8.970000267028809,111.48271942138672,5.309999942779541,8.079999923706055,,6.858587,0.2379833,6.92,1.622549057006836,,,,transformed_from_johnson,Hipparcos,334.7632003722381,7.828545967141298,99.90223482009708,-47.08881973053626,15.184968354358832,8413.444658120474,221,228,255,#DDE4FF,1.7748161554336548,,,,HD 142255,,A4IV/V,Subgiant,False
HIP 23968,77.28137556010155,-42.0190711175637,8.970000267028809,111.48271942138672,-0.6299999952316284,-43.4900016784668,,7.467233,0.49760786,7.56,2.2311954498291016,,,,transformed_from_johnson,Hipparcos,246.7838161742966,-36.205926150991544,-35.46052310320208,-82.67110014603243,-65.85163043903759,7011.960715055466,244,243,255,#F4F3FF,1.4428010500394381,,,,HD  33562,,F0V,Main sequence,False
HIP 49440,151.40588627722929,-70.58783613767767,8.970000267028809,111.48271942138672,-30.520000457763672,17.649999618530273,,9.1674795,0.72466767,9.31,3.9314422607421875,,,,transformed_from_johnson,Hipparcos,289.931087590471,-12.026499824794755,37.16918692209298,-102.50493717847496,-23.228993244974035,6087.463352029974,255,245,243,#FFF5F3,1.0946868896484374,,,,HD  87991,,F8V,Main sequence,False
Gaia DR3 4878752140071351680,69.41006864714468,-29.90446234857543,8.969989810697733,111.4828468152089,14.509928455860088,-92.58415249894038,2.629453659057617,8.018988,0.61453104,8.115388,2.7829474042155926,6342.7841796875,1.4159257411956787,2.6030967235565186,native_gaia,Gaia,230.27206487746415,-40.73644765090032,-53.99013133300073,-64.96695103344588,-72.75153693281341,6451.915467002175,255,248,253,#FFF8FD,1.315473675950248,37.7028612445836,-32.042579151441636,-3.39529238009751,HD  29514,,F5V,Main sequence,False
Gaia DR3 6485517444366494464,356.74978062639985,-64.81650031422562,8.969943212873837,111.48342595578315,-104.71766314788248,-3.2368671668290157,28.547014236450195,9.281696,0.6955776,9.398346,4.045644787635766,6061.36083984375,1.0934538841247559,4.599043846130371,native_gaia,Gaia,313.73141414922014,-50.939223861261716,48.562781445641896,-50.76229744152268,-86.5644250229838,6183.724961714311,255,246,246,#FFF6F6,1.0800455400466966,61.2274037793681,8.68273501688957,-7.507720371586524,HD 223108,,F8/G0V,Main sequence,False
Gaia DR3 3798963964189925632,175.42519961279774,0.9934592412816297,8.969925306725203,111.48364850376734,16.002024861930167,-34.90733301595755,-13.04954719543457,9.131765,0.67947674,9.244196,3.8957094988744796,6117.15625,1.1317089796066284,3.9595367908477783,native_gaia,Gaia,267.4037445628792,58.968216339756815,-2.6033188546541863,-57.41233244593311,95.52827171979091,6237.004248879172,255,246,248,#FFF6F8,1.0992680129648102,16.624378261377124,-3.8102557008610685,-17.06602886188821,HD 101631,,F6V,Main sequence,False
Gaia DR3 5653661061715669760,130.28376395146464,-23.890016690365158,8.96974092852495,111.4859401144875,6.2835080591694235,-39.52738655965142,18.555509567260742,9.503254,0.73590565,9.630891,4.2671534346319255,5938.57958984375,1.0465247631072998,5.2314558029174805,native_gaia,Gaia,247.17570772336296,10.959953435062292,-42.45731434912516,-100.88220783979305,21.196024222468363,6050.27585809881,255,244,242,#FFF4F2,1.0516469955600094,9.52610582003053,-25.781165688823037,-6.026112081108719,CD-23  7632,,,Main sequence,False
Gaia DR3 4554445516106637440,261.1074269875373,19.255900589844483,8.969711536692284,111.4863054301482,-9.156582902887674,2.6834001447111206,-24.09751319885254,10.358129,0.87962246,10.529755,5.12202093009226,5680.07421875,,,native_gaia,Gaia,41.61935265786945,27.499920758540185,73.92729738671113,65.68039274572145,51.47851016034601,5588.660937309265,255,239,228,#FFEFE4,0.9183094704652541,-17.425570379251326,-16.06153476807947,-6.670540392451317,TYC 1545-1683-1,,,Main sequence,False
Gaia DR3 5965335263475768320,256.76852237704003,-43.70672779203383,8.969590539797009,111.48780934459813,-16.551971284009806,-51.275102791429376,-25.339994430541992,8.891196,0.81178665,9.041128,3.655059341071592,5722.19482421875,1.0482747554779053,9.007978439331055,native_gaia,Gaia,343.44013277833676,-1.8407646008009455,106.80842216268152,-31.759527877753076,-3.5811976429805363,5799.178716486151,255,241,235,#FFF1EB,1.1301205972985138,-32.235621592993056,-18.503245018578266,-8.455575183998764,HD 154372,,K0/1III+G,Red giant,False
Gaia DR3 1911085869186795008,347.61100362633687,33.14038504197892,8.96914122423137,111.49339440640786,40.70753684820127,-23.620243593965334,4.371084690093994,10.118111,0.8579836,10.282638,4.881864968150454,5686.74169921875,0.9769903421401978,4.817434787750244,native_gaia,Gaia,99.69620734578072,-25.13426367573388,-17.000165546891598,99.49471965755491,-47.35580352929993,5655.200463294983,255,240,230,#FFF0E6,0.9617111503342552,-13.303544665055586,-7.029574990397746,-20.28452964708105,BD+32  4598,,G5,Main sequence,False
Gaia DR3 4764623520302746368,74.42563235813817,-55.71379870925036,8.969118937057084,111.49367145398972,-0.09185125707556269,1.8495782497689222,15.40172004699707,9.2293215,0.7044563,9.348338,3.993070395370294,6057.87744140625,1.0946860313415527,4.842230796813965,native_gaia,Gaia,263.99137195165645,-37.9857941660329,-9.198622935682696,-87.39245454675176,-68.62057270725201,6154.344510165128,255,245,245,#FFF5F5,1.086785846747398,-2.2197879903797055,-11.87106692512296,-9.608396131625724,CD-55  1022,,,Main sequence,False
Gaia DR3 5446866533969796864,154.48627257460925,-34.38335940024756,8.969061639117797,111.49438371998531,-48.410906173393016,-21.239309794822915,25.478015899658203,9.148457,0.784482,9.290124,3.91219161687264,5801.85302734375,1.0225942134857178,9.22835636138916,native_gaia,Gaia,270.21914671309054,18.561329277249484,0.4042639598748195,-105.69405961903621,35.490842945718974,5889.532283436169,255,243,238,#FFF3EE,1.097154920913764,-14.128111333639241,-31.857599632549555,-14.673978533136788,HD  89354,,G3V,Main sequence,False
Gaia DR3 1716884799728061824,195.77293348723435,78.77527201269885,8.968470515149951,111.5017324649453,64.93623849310143,-85.6342884891974,-45.937625885009766,9.401003,0.7845001,9.542676,4.164594807343573,5795.25439453125,0.9921675324440002,9.489136695861816,native_gaia,Gaia,122.20919242482552,38.336621699787855,-46.61709167753836,74.00035299183611,69.1623514876112,5889.472323330966,255,243,238,#FFF3EE,1.0647955375200548,64.69303756869024,-33.50883122797803,5.3980485468899975,BD+79   413,,G5,Main sequence,False
Gaia DR3 431769046481178624,0.4610338108225393,64.62481641283078,8.968467804949205,111.50176615989578,63.24086445730754,9.913042729620527,-5.461872577667236,9.959754,0.8813305,10.1319475,4.7233452574039205,5575.64306640625,0.9011456966400146,12.582192420959473,native_gaia,Gaia,117.64841855702768,2.2630263842177034,-51.70145693550994,98.69254251604475,4.402869432584529,5583.408742904663,255,239,228,#FFEFE4,0.9903592908306168,-27.441714730411856,-20.48116621477566,-1.4642051030405934,BD+63  2093A,,,Main sequence,False
Gaia DR3 6263297451385222400,240.7150803881495,-13.812028259717932,8.968417011128402,111.50239766495653,-47.455124025596504,0.0008667698545439898,-33.01251220703125,7.742163,0.45585537,7.8061633,2.505742150147963,7291.634765625,1.610174536705017,1.1642063856124878,native_gaia,Gaia,357.6429558577779,28.10278829117402,98.27348941731651,-4.045074736463056,52.52374066224826,7220.7231521606445,240,240,255,#F0F0FF,1.3794441191966238,-38.61219653989274,-15.069979972515652,1.0018675000210222,HD 143783,,F0V,Main sequence,False
Gaia DR3 2129603703447387008,289.80191314893153,49.21973325241792,8.968272668864442,111.50419227012858,46.60030316754426,45.51715712543509,-43.07001495361328,9.368936,0.7126589,9.490166,4.1324796048025725,6007.47216796875,1.0724173784255981,4.96615743637085,native_gaia,Gaia,80.52627539648583,15.963004017927679,17.645360581586175,105.74238955477196,30.66550496904398,6127.201517278498,255,245,245,#FFF5F5,1.0689128711791573,-37.61237002068457,-32.04089722162049,-24.48100437892087,BD+48  2874,,G0V,Main sequence,False
Gaia DR3 2692043586547963520,319.3472818963919,1.5798742558958139,8.968131927921371,111.50594215575723,121.97358497883667,17.21381807230268,-40.848182678222656,8.939409,0.63526154,9.040754,3.7029191981325926,6290.384765625,1.1954107284545898,2.9963490962982178,native_gaia,Gaia,53.12501909317595,-31.095093166319096,57.29705695272739,76.38195712288203,-57.58835843013067,6383.3163729580965,255,248,252,#FFF8FC,1.123984718188129,-70.5516766255714,-22.358217977295148,-20.75684770865871,BD+00  4698,,F5,Main sequence,False
Gaia DR3 1791782054344551296,319.38560687190386,22.541450434767714,8.967942688575,111.50829512703982,-2.1539721573468187,-38.57784575448916,15.125588417053223,7.0972075,0.6267142,7.196494,1.8606716669858656,6396.65625,1.740748405456543,1.6202824115753174,native_gaia,Gaia,71.50153681177446,-18.32704391411758,33.58472830739282,100.38312038432188,-35.06273019267551,6411.600185741077,255,248,252,#FFF8FC,1.6408721873204506,18.583115777016797,4.761660876187431,-16.670958095026954,HD 202769,,F2,Main sequence,False
Gaia DR3 3688645461449583104,195.03194654972424,-1.1858920723429502,8.96772876328067,111.51095515897042,7.3414378437351475,12.276189724599957,,7.4747696,0.37621832,7.526209,2.2381819131502105,7291.77880859375,1.645931363105774,1.2011321783065796,native_gaia,Gaia,307.5035998778527,61.60869537306955,32.280648743066834,-42.06348809703727,98.09850053034987,7618.908405303955,233,236,255,#E9ECFF,1.4411887892730284,,,,HD 112916,,A8/9V,Main sequence,False
