star_id,ra,dec,parallax_mas,dist_pc,pmra,pmdec,radial_velocity,g_mag,bp_rp,v_mag,abs_g,teff_gspphot,mass_flame,age_flame,phot_origin,source_catalogue,l,b,x_pc,y_pc,z_pc,teff_color,rgb_r,rgb_g,rgb_b,rgb_hex,mass_est,U,V,W,simbad_main_id,proper_name,sp_type,star_class,spurious_parallax
Gaia DR3 5932195570795892352,244.4671787592018,-54.16648436609405,17.6237575602459,56.74158853930849,-108.1199787378363,-48.98577132077406,-19.772186279296875,9.950484,1.1700497,10.233181,6.180976825057414,4859.10546875,0.7639083862304688,12.898492813110352,native_gaia,Gaia,330.2762182706722,-2.6420245973833874,49.223480025743996,-28.103662058665375,-2.6155425845697726,4951.732392744584,255,230,206,#FFE6CE,0.7478534762413879,-31.600713418745375,-16.524281590412176,11.776140972212977,HD 146243,,K2,Main sequence,False
Gaia DR3 530297726550994944,7.149279790792373,70.84831308785166,17.623182549733098,56.74343990808544,-37.13867239094837,-18.268395683880968,-41.30255889892578,10.154166,1.2681189,10.48078,6.3845879210505245,4621.00341796875,0.7382087111473083,,native_gaia,Gaia,121.04267577787594,8.060397185028389,-28.972174182843005,48.13654506708185,7.95638892502794,4766.487037658691,255,227,198,#FFE3C6,0.7173118118424213,29.700519359203472,-29.199531087301473,-9.75267867687768,TYC 4299-245-1,,,Main sequence,False
Gaia DR3 1879349943519759616,333.90663223244496,24.62272637895631,17.622508820173262,56.745609277565286,69.69411727724618,63.195359217505654,,9.453484,1.239809,9.767097,5.683822264578001,4626.29296875,,,native_gaia,Gaia,83.42628029085158,-26.052629944697642,5.836237632047008,50.644571911201304,-24.922476572675166,4821.97428894043,255,228,200,#FFE4C8,0.8224266603132998,,,,BD+23  4495,,,Main sequence,False
Gaia DR3 5289844110176207104,119.12002235834018,-61.94492071602509,17.622296995041378,56.74629137628219,-99.59598361094156,120.30341968104423,24.151994705200195,10.100466,1.2187281,10.404569,6.330778355998529,4753.5302734375,,,native_gaia,Gaia,274.8280885686929,-16.57075878878104,4.5777673736740505,-54.19652933732041,-16.1839994631553,4863.292991638184,255,228,202,#FFE4CA,0.7253832466002206,-39.11730447957442,-23.89771703837816,-15.72125154021327,TYC 8915-364-1,,,Main sequence,False
Gaia DR3 3945060918895960320,197.31246124697623,23.892942057903944,17.622169386917363,56.74670229548449,-191.87854589479775,-15.166500946490336,-29.99947738647461,8.0043745,0.7414346,8.133565,4.234671361238181,5914.15283203125,1.0362865924835205,6.164257526397705,native_gaia,Gaia,355.0741177109551,84.8415510869997,5.083271066414304,-0.438103296087323,56.51687042096065,6031.980136524548,255,244,242,#FFF4F2,1.055811363943823,-42.56478158779054,-32.625542501057005,-26.54599301250167,HD 114285,,G1V,Main sequence,False
Gaia DR3 1959948681325442176,330.2390479114881,41.634050525613965,17.622061558359352,56.7470495258616,11.839595775817944,28.082725817131628,-29.621091842651367,12.444381,2.130869,13.28206,8.674664330245772,,,,native_gaia,Gaia,91.92531298582743,-10.750602191250906,-1.8730528217981497,55.719577019862584,-10.585274665541016,3642.980361566311,255,204,148,#FFCC94,0.5198360951330501,-6.192755136727813,-28.57690302718646,9.46748924733747,,,,Main sequence,False
Gaia DR3 5245362886250849664,152.48514462769714,-66.5971358652086,17.62065170548303,56.75158993630351,-219.72783081856454,108.64628548264601,-8.339639663696289,7.0975223,1.1105103,7.3551044,3.327632093230921,4998.0361328125,1.2205013036727905,5.500997066497803,native_gaia,Gaia,287.84970786443756,-8.578687597045665,17.20094413380842,-53.415408553143635,-8.465495278168733,5054.573033072732,255,231,210,#FFE7D2,1.1897772092544028,-64.95348630761778,-10.57342818606138,-9.354383871812605,HD  88510,,K0/1IV,Subgiant,False
Gaia DR3 2480477689434669952,23.92113862663663,-5.077222019368303,17.620522952048336,56.752004621052,98.92049869673129,35.62687347531996,28.191003799438477,7.664088,0.7060981,7.7835455,3.8941817399171335,6021.5546875,1.1095577478408813,5.319950103759766,native_gaia,Gaia,150.4402229889716,-65.55790007026077,-20.426029822131692,11.584640353862195,-51.66588276691846,6148.911809054288,255,245,245,#FFF5F5,1.0994638794978033,-35.76438865999582,-3.0369375910737375,-17.507749599651465,HD   9807,,F8/G0V,Main sequence,False
Gaia DR3 5941992700357475584,247.4428423508824,-47.34044216509102,17.620178332168013,56.753114591034816,-47.47064263669848,-110.5210480006345,-27.04300880432129,9.633514,1.1033897,9.888172,5.863565902056301,5031.41015625,0.7907527089118958,,native_gaia,Gaia,336.4572368054515,0.8122134859408301,52.02388308921578,-22.66681260736116,0.8044938318657974,5066.872267289595,255,231,210,#FFE7D2,0.7954651146915548,-36.77059054446315,-17.095239967232846,-11.58576287024446,HD 330741,,K0,Main sequence,False
Gaia DR3 896794741979449856,111.25880697706006,34.62076073826338,17.62005353323188,56.75351656077401,-1.2550968848138044,-78.01844983177381,0.4543747007846832,8.726515,0.85188866,8.889072,4.956550934040003,5604.71484375,0.9547954797744751,5.0657429695129395,native_gaia,Gaia,183.9555030586895,21.471971324542366,-52.688829351624236,-3.6432449014260713,20.774399393429007,5673.942380905151,255,240,230,#FFF0E6,0.9482136866192766,-1.658537760256196,-19.91118066950322,-6.4570029598812155,HD  57975,,G0,Main sequence,False
HIP 2355,7.530910595616209,29.751302565199214,17.6200008392334,56.753684997558594,43.560001373291016,-57.18000030517578,,5.128244,0.3455047,5.2,1.3582735061645508,,,,transformed_from_johnson,Hipparcos,117.42198412229908,-32.892309323684614,-21.94735620805891,42.30100903040811,-30.820755203077304,7772.476494312286,230,234,255,#E6EAFF,1.9312948703765866,,,,*  28 And,,A7III,Giant,False
HIP 92016,281.3278696384739,-21.00174133209921,17.6200008392334,56.753684997558594,26.75,-28.350000381469727,,6.2379074,0.58940905,6.35,2.467937469482422,,,,transformed_from_johnson,Hipparcos,13.438998846188458,-8.11817018396881,54.6464906924187,13.05794344322008,-8.014482443624772,6552.954733371735,255,249,255,#FFF9FF,1.3881682762732872,,,,HD 173282,,F5/6V,Main sequence,False
HIP 82510,252.9587283874649,28.66655926963258,17.6200008392334,56.753684997558594,-1.3200000524520874,37.720001220703125,,6.5022163,0.6234938,6.62,2.7322463989257812,,,,transformed_from_johnson,Hipparcos,49.58293523724028,37.44633376053246,29.213248190589987,34.304744570804424,34.5072657695298,6422.256911017678,255,248,252,#FFF8FC,1.3271739079402043,,,,HD 152380,,F4V+G3V,Main sequence,False
Gaia DR3 3709712306100490496,192.93495336556046,7.514922453988964,17.61964268609357,56.7548399145039,-75.7257728748406,43.147505879102724,-5.050185203552246,12.511411,2.0514994,13.293501,8.741396198096002,3418.703125,,,native_gaia,Gaia,303.1548427768367,70.38653936719817,10.419092935091864,-15.949464309747341,53.46184568795749,3704.927323504192,255,205,150,#FFCD96,0.5141895524687998,-23.966812531940512,-0.49009468285961855,-0.8366107214426468,UCAC4 488-056149,,M0,Main sequence,False
Gaia DR3 4808702322985185280,85.55339854568298,-37.63829311824066,17.619120948802035,56.75652053844334,24.87626494779972,10.171464286542038,24.431821823120117,11.734506,2.042225,12.510204,7.964426837607132,,,,native_gaia,Gaia,242.9082283509088,-29.216339700661717,-22.559594617703635,-44.100929784963974,-27.703344679249387,3712.1659441692073,255,205,150,#FFCD96,0.5734613235653068,-12.309157968953599,-21.57031498657177,-5.692620815074481,UCAC2  15665509,,K3.0,Main sequence,False
Gaia DR3 5282665639277030656,108.78579916703033,-64.22932001674413,17.617860710284337,56.76058043847827,-171.5773512337702,-13.868606624934078,32.244789123535156,10.413031,1.3218546,10.765029,6.642796484689097,4499.4521484375,0.7239985466003418,11.1519775390625,native_gaia,Gaia,275.1817572221132,-21.75761586672989,4.761159230132038,-52.50152966765324,-21.040062667559177,4661.165000915527,255,225,194,#FFE1C2,0.6857203515310903,-9.174770560627813,-14.104397186124066,-53.86928170813726,L  135-46,,,Main sequence,False
Gaia DR3 4439663030516789888,246.53806532440456,7.26926031957525,17.617762843109823,56.76089574511968,-146.9671306570327,-123.13960179399918,-18.208404541015625,9.735077,1.190382,10.02662,5.964830702038729,4793.0830078125,,,native_gaia,Gaia,21.935532186490033,35.49362857484022,42.86794738557697,17.26369291645606,32.956081071966906,4916.612902554599,255,229,204,#FFE5CC,0.7802753946941907,-6.159720090857141,-54.13099504659376,5.007576001327651,BD+07  3174,,K2,Main sequence,False
Gaia DR3 64746361406060288,56.25713005229337,22.255974972663886,17.617584766766765,56.76146947715372,335.2660219405402,-15.359757102436024,41.52318572998047,12.25204,2.1219168,13.083369,8.481771758244086,3442.89013671875,0.5729284286499023,10.117486000061035,native_gaia,Gaia,167.5807810686904,-25.200684100158227,-50.15723334350152,11.045421985286966,-24.168471480388078,3649.9673982945883,255,204,148,#FFCC94,0.5361577743024235,-75.67712409289094,-54.28233558650212,34.72568922146944,Wolf 1269,,M2,Main sequence,False
Gaia DR3 1084813944747915776,121.75902805051223,60.70045434465187,17.61681876838195,56.76393752740222,-31.896305672969632,-179.8580358658886,16.16754913330078,10.784227,1.4949379,11.224169,7.013864804174506,4489.212890625,0.7064515352249146,11.229937553405762,native_gaia,Gaia,156.2686407093286,32.59698664991171,-43.77876869727899,19.246121039031664,30.58023609974112,4347.7782968374395,255,220,182,#FFDCB6,0.6486135195825493,-35.481647270776136,-37.55412113236271,2.8502749505190144,LSPM J0807+6042,,,Main sequence,False
Gaia DR3 2758592627329967616,357.0506728833661,8.245480993265781,17.61647401180558,56.76504840468392,31.361117616562044,-26.026338629385897,-0.5134256482124329,6.591432,0.44996023,6.654417,2.821027031964718,,,,native_gaia,Gaia,97.29677178460537,-51.451274267028744,-4.4929133026448005,35.08836102526308,-44.39472233274834,7250.198841094971,239,239,255,#EFEFFF,1.3066860695466036,-4.000805268287888,-8.510586426099668,-5.6651469556775975,HD 223277,,F0,Main sequence,False
Gaia DR3 5797656579133490816,212.55498240078524,-72.03860251084244,17.61592253992307,56.76682545201332,-110.25140869148369,-50.77873945513643,-34.1002311706543,11.665622,1.8285275,12.300303,7.8951487173492865,,,,native_gaia,Gaia,308.99166097075596,-10.099976783861406,35.16458517700267,-43.43757131337073,-9.954989684801479,3885.8850684532754,255,210,161,#FFD2A1,0.5774200732943264,-46.76152072020171,6.235340775606874,2.0657311974851473,Gaia DR3 5797656579133490816,,,Main sequence,False
Gaia DR3 3321405313598316544,90.05715569505816,4.836133619700824,17.61529572097918,56.7688454306808,-61.635864454066834,136.61598378607235,76.62216186523438,7.3136334,0.7953763,7.4585657,3.5430831339284463,5674.92529296875,1.084562063217163,8.0746488571167,native_gaia,Gaia,202.68157869225857,-9.094675712142056,-51.719987140809295,-21.61540356609402,-8.973241909251056,5853.482059131969,255,242,236,#FFF2EC,1.1444765212912247,-85.75002533341892,7.758800970231523,-9.190777527030384,HD  40616,,G3V,Main sequence,False
Gaia DR3 3341555268631600256,84.20859229827069,13.631774433443448,17.614501641322367,56.77140462799533,4.897409620955571,-109.84435899700306,15.057254791259766,10.171274,1.19384,10.4643345,6.400625987204833,5069.8642578125,,,native_gaia,Gaia,192.03994317362236,-9.737509344777624,-54.722654869381316,-11.67153822462819,-9.602011401429914,4910.639953613281,255,229,204,#FFE5CC,0.714906101919275,-6.750882781744456,-27.99865611956893,-16.51819437029522,1RXS J053650.0+133756,,K0V,Main sequence,False
Gaia DR3 5947085565156418176,269.0494664398142,-50.47671039223418,17.614356433823296,56.77187263451693,13.027073069428809,-95.20554074244308,-19.803152084350586,11.914066,1.8947544,12.591147,8.143400215824549,3683.978515625,0.5969155430793762,9.747354507446289,native_gaia,Gaia,342.2047294701472,-12.50550644724725,52.773142750127,-16.938797442017076,-12.293008904366967,3827.2648508955795,255,209,158,#FFD19E,0.5632342733814544,-27.9388997663005,-13.14204931630202,-10.375897992443289,Gaia DR3 5947085565156418176,,,Main sequence,False
Gaia DR3 4714486954010869760,28.831401662689718,-60.31264227457242,17.613048177944066,56.77608951596747,-47.441539547789304,-37.21554604327689,,7.037782,0.5579033,7.121508,3.266954807473468,6733.06396484375,1.3521168231964111,1.2836549282073975,native_gaia,Gaia,289.1609829484686,-55.074565838910914,10.668862234368609,-30.704106143280182,-46.55059167498732,6710.483551025391,251,247,255,#FBF7FF,1.203779659813815,,,,HD  11944A,,,Main sequence,False
Gaia DR3 1855968480863250176,309.7307091550248,26.700395026170533,17.612682006294612,56.77726990373238,-1.917378653556278,9.228187011871839,4.249589920043945,8.657725,0.8440361,8.817764,4.886852804476618,5603.80712890625,0.9417721629142761,6.816770553588867,native_gaia,Gaia,69.16789801144331,-8.88686777219234,19.949343089996415,52.428508963012156,-8.771176427038787,5698.088985443115,255,240,232,#FFF0E8,0.9608097341307317,0.01892395886729609,4.797966467982955,1.2139346115079772,HD 340676,,K0,Main sequence,False
Gaia DR3 3940079925063469184,198.2489140482099,20.548030633310375,17.611857241280813,56.779928788888796,86.02615143114963,-42.26813481573577,-31.732004165649414,12.515167,2.131135,13.353035,8.744193018750899,,,,native_gaia,Gaia,340.89812185842715,81.78077689884704,7.670361389093281,-2.656382360424085,56.19670365944267,3642.772693168826,255,204,148,#FFCC94,0.5139528984133855,20.97750135050252,5.573948993023374,-34.66109729983384,UCAC4 553-050703,,M1,Main sequence,False
Gaia DR3 1073369093854627072,155.38874239271024,69.71516856135675,17.611515412124945,56.781030853911254,-98.98945204653349,-76.65493191845113,4.872408866882324,9.769049,1.1244984,10.032425,5.998032326625381,4868.408203125,,,native_gaia,Gaia,139.4911194949742,42.267062476870926,-31.947250965815726,27.294094759514042,38.190195231481546,5030.411911010742,255,231,210,#FFE7D2,0.7752951510061927,-27.122042023754833,-20.573317038593064,-0.7406147073786431,LP   37-118,,,Main sequence,False
Gaia DR3 2504453914867950080,28.1963957896188,-3.1180629238406308,17.611420136011947,56.78133803390412,65.61105497159159,3.2022381548430405,-1.6093640327453613,8.5401745,0.8833742,8.713049,4.769146372654356,5501.8115234375,0.8800960779190063,,native_gaia,Gaia,156.99065476657924,-61.86330901885032,-24.646425986313446,10.466531738300057,-50.07120677987318,5577.124291419983,255,239,228,#FFEFE4,0.9820819808455983,-12.876463626209148,-10.689990570534954,5.928627336827709,HD  11479,,G5IV/V,Subgiant,False
Gaia DR3 6642410675544868608,297.28525297397397,-53.18463880580283,17.610021292634936,56.78584843155365,75.52422455797212,-41.103232299657414,-8.725476264953613,10.941677,1.515687,11.39278,7.170476498915292,,,,native_gaia,Gaia,344.9368679176618,-29.86180215775304,47.55422710851494,-12.798293611672857,-28.274224071273494,4319.048784696139,255,219,179,#FFDBB3,0.6329523501084707,-19.884114952335665,-3.712558172119163,-14.23825937958213,TYC 8775-1102-1,,,Main sequence,False
Gaia DR3 1794495610386991744,324.90207893149625,23.266436803698994,17.60928199865637,56.78823248309058,33.49222237862372,205.42601079037456,-106.60516357421875,9.304838,0.95199203,9.501414,5.533546422508243,5426.07275390625,,,native_gaia,Gaia,75.74593465814046,-21.55684283741846,13.004487796247615,51.19006896020609,-20.865365694378248,5366.124492645264,255,236,220,#FFECDC,0.8449680366237635,-65.71059870592123,-73.28425030295143,69.39539562828686,BD+22  4454,,G5,Main sequence,False
Gaia DR3 3307185432794616320,65.50408036889311,12.509371624901672,17.609174447807824,56.78857932630059,29.92527564594924,64.8661609811346,-1.0231738090515137,9.086867,0.8689022,9.254955,5.315562311850302,5612.52294921875,,,native_gaia,Gaia,182.11693329931316,-25.367425323825323,-51.277948325503814,-1.895452327248995,-24.329447546165582,5621.625715255737,255,239,228,#FFEFE4,0.8833321123162104,-6.747296613543487,8.416539545641312,15.953463961743246,HD 286697,,G5,Main sequence,False
Gaia DR3 6641996571978861440,293.28664065111786,-54.53273992036092,17.608978236024853,56.789212105116746,108.32137559033623,-82.71405407631937,-15.595659255981445,8.526487,0.80672455,8.674867,4.755158133897584,5695.8681640625,0.9717369079589844,5.825026988983154,native_gaia,Gaia,343.0615954695247,-27.699637583186856,48.09971012636119,-14.649033086278829,-26.39769548496751,5815.9296764026985,255,241,235,#FFF1EB,0.9846099758016413,-32.653495841035095,-8.47399696116278,-21.245135645319447,HD 183579,,G5V,Main sequence,False
Gaia DR3 4337308702810407040,249.7296016739565,-10.733055529344762,17.608516861728024,56.790700082952036,-65.53022753230107,-13.446645828069135,-25.673168182373047,10.984304,1.567975,11.4641075,7.212918315860531,,,,native_gaia,Gaia,6.41107720768856,23.140296184286946,51.895047782547785,5.831121787525161,22.31783256183137,4246.649938730093,255,218,177,#FFDAB1,0.6287081684139468,-26.73463562879826,-16.354623594022762,1.1095970398750468,TYC 5632-372-1,,,Main sequence,False
Gaia DR3 2221608087678650112,319.85423729933643,66.62597192376295,17.606792079030058,56.796263368783364,14.662036280500551,62.7892047348818,7.543187618255615,11.217513,1.7122145,11.780661,7.4459142625201835,4151.3291015625,,,native_gaia,Gaia,104.0379593386528,11.893681326836495,-13.481003852780345,53.917152931532506,11.705498175441358,4046.933810894306,255,213,168,#FFD5A8,0.6054085737479816,-15.898644275846546,1.7743137507498394,10.117402800565156,StKM 1-1883,,M0,Main sequence,False
Gaia DR3 786146626268030976,176.15731031115035,46.91444755334724,17.606711408898818,56.796523596938044,-83.28225587967033,-145.17815996797043,-37.25327682495117,10.555781,1.4042511,10.948484,6.784172593356875,,,,native_gaia,Gaia,152.1053629240504,66.25039941496948,-20.21647726615452,10.701651076715008,51.986669482443695,4499.6678466796875,255,222,188,#FFDEBC,0.6715827406643124,6.447266034606089,-51.09859744879995,-27.67394532002897,StKM 1-966,,K4,Main sequence,False
Gaia DR3 3285064083477831296,65.2956301070361,6.103348809234391,17.6064182283183,56.797469367823616,681.3246287257659,-39.06147552020792,46.263771057128906,11.317166,1.5277796,11.774834,7.545521398473113,4239.212890625,,,native_gaia,Gaia,187.72311337595656,-29.407659823539316,-49.03019104601932,-6.649283586770332,-27.888705964286256,4302.305198082557,255,219,179,#FFDBB3,0.5973987772301078,-93.60968197982642,-129.8986978699297,101.32305009342124,G  82-13,,,Main sequence,False
Gaia DR3 869903814299815424,111.76815927446302,24.15539945373643,17.60641473629764,56.79748063291872,-20.473281623821222,-161.45877146037134,-30.905120849609375,10.573811,1.4154139,10.972191,6.802165216750115,4489.0498046875,,,native_gaia,Gaia,194.53779056351135,18.200915286824255,-52.22819652308762,-13.543888431303216,17.74069841784496,4477.788841247559,255,222,188,#FFDEBC,0.6697834783249884,31.47615000285931,-31.24861203728286,-30.1351253061411,Ross  877,,M0V,Main sequence,False
Gaia DR3 5136701038279959680,30.673082586041275,-20.604354651701232,17.605879343621496,56.799207837482655,123.30790995699431,-263.12657575085586,-6.585315704345703,11.970922,1.926651,12.668847,8.199211076239184,,,,native_gaia,Gaia,194.91145037877956,-72.4748889527839,-16.527621817560746,-4.401197164556336,-54.16287650725303,3802.369950457317,255,208,156,#FFD09C,0.5600450813577609,22.275738788397298,-75.0361809132626,6.205814338437933,G 272-141,,,Main sequence,False
Gaia DR3 3867673644104680832,165.55396607017124,9.749769742651493,17.604728565880418,56.80292066178696,-84.2786904204248,19.36723238192109,-21.71054458618164,10.063492,1.229063,10.372239,6.291638488272049,4677.60107421875,,,native_gaia,Gaia,241.7375833618967,58.938755540553856,-13.877503092007826,-25.813870591011984,48.658306472287585,4843.03645324707,255,228,202,#FFE4CA,0.7312542267591926,-16.542887619456298,7.247737927691696,-26.217602692900023,BD+10  2235B,,K4/5,Main sequence,False
Gaia DR3 954702269905932928,103.38253047541289,47.25715124095718,17.604440247690096,56.803850956363775,-13.073986897658234,-48.49446363125796,-41.3091926574707,11.929522,2.1575012,12.786206,8.157632664472423,,,,native_gaia,Gaia,169.13381765595122,19.900760671150696,-52.45406569017865,10.068956552617422,19.335578346269234,3622.194169207317,255,203,145,#FFCB91,0.5624209906015758,33.50725226486524,-17.85991995931423,-21.157828641801586,PM J06535+4715,,M1,Main sequence,False
Gaia DR3 5568247841670717952,94.02441378127018,-43.93284011331663,17.60347276266309,56.80697289008774,-160.08875798331104,-111.63427353110319,20.778608322143555,11.67595,1.749608,12.261682,7.903941813539781,3878.62158203125,,,native_gaia,Gaia,251.48179290152348,-24.507276134721025,-16.416784821589882,-49.01283235416245,-23.564032118454296,3995.1580986609824,255,212,165,#FFD4A5,0.5769176106548697,17.55988932746096,-4.217967083017785,-53.55247541553051,L  380-87,,,Main sequence,False
Gaia DR3 1927134439687586560,359.15462516072165,46.261414401735436,17.60306200067198,56.80829846317794,-74.46340394429464,-144.00150986866288,-44.60626220703125,12.131416,1.8686466,12.791641,8.359357413942682,,,,native_gaia,Gaia,113.14202528236001,-15.565673440125858,-21.50747358753061,50.321257479919076,-15.244093931843473,3847.641661108994,255,209,158,#FFD19E,0.5465159111279269,46.21278187786058,-36.74046073164961,-20.253123252137595,2MASS J23563722+4615436,,,Main sequence,False
Gaia DR3 5659840630597467136,150.32367702271142,-23.986423508234264,17.602376667740188,56.81051024392043,-117.03942451656124,78.3923571803785,19.459218978881836,11.941908,1.8807945,12.609953,8.169764433124772,3601.23388671875,0.5883026719093323,9.999781608581543,native_gaia,Gaia,260.20698162317007,24.44330152696235,-8.796795732037992,-50.96504058521724,23.507766741452627,3838.1603706173782,255,209,158,#FFD19E,0.5617277466785845,-40.42362378627107,-13.094397889937836,3.5108940355732563,2MASS J10011783-2359125,,,Main sequence,False
Gaia DR3 4486572487223554816,265.79731607735073,7.312907992718882,17.60237620673772,56.81051173177555,-28.712482805056062,4.116972573114524,-27.325559616088867,12.259989,2.0625477,13.049722,8.487845278353987,,,,native_gaia,Gaia,31.758835481772188,18.484479861210243,45.8122931699588,28.359278091335195,18.011645784721313,3696.304246855945,255,205,150,#FFCD96,0.535643861062355,-22.7628295271915,-16.939205385303655,-1.6199502061237467,,,,Main sequence,False
Gaia DR3 5612024862783832704,112.80765235485553,-27.614788351148626,17.601432946089485,56.81355620663659,146.18824166864536,-281.56575649625415,-31.600833892822266,10.11507,1.2749882,10.444878,6.342810470510784,4608.93115234375,,,native_gaia,Gaia,241.8592044398969,-4.308269036230245,-26.719821087753623,-49.956137148645105,-4.267984426969209,4753.023178100586,255,227,198,#FFE3C6,0.7235784294233824,90.2479697698087,-12.403998921548322,0.8439623298311522,LP  897-12,,,Main sequence,False
Gaia DR3 501384041072886912,60.865970791052675,72.23538733100378,17.600900023749222,56.81527641488113,43.430796633804334,68.82240657424526,-73.13235473632812,10.10617,1.1608143,10.384893,6.333844080987049,4778.24169921875,0.7765933871269226,4.867948055267334,native_gaia,Gaia,136.4858304960484,14.629499919686358,-39.86685112472936,37.85097134309807,14.349696299294386,4967.684416337446,255,230,206,#FFE6CE,0.7249233878519425,58.10571579270597,-49.4664132680032,2.3560612110459322,TYC 4336-2077-1,,,Main sequence,False
Gaia DR3 3448542805193621888,86.27799461037671,33.62593266696278,17.600412847541428,56.816849051338494,-2.3382914611315453,-77.2352106237426,-7.79695463180542,6.6937385,0.55849457,6.7775903,2.921352735778063,6548.6728515625,1.3891253471374512,2.281818389892578,native_gaia,Gaia,175.93962393796912,2.351206350712401,-56.626525810017064,4.019679466772272,2.3308984951011915,6707.527160644531,251,247,255,#FBF7FF,1.283533984051216,6.071270739454081,-17.90581413381634,-11.681243003849021,HD  38141,,F5,Main sequence,False
HIP 47158,144.14013347689414,7.122496502008198,17.600000381469727,56.818180084228516,-64.69000244140625,-41.88999938964844,,8.002302,0.7358113,8.15,4.229866027832031,,,,transformed_from_johnson,Hipparcos,227.0939575121165,39.730312968756174,-29.748614067309045,-32.00655168482973,36.316748180480694,6050.588084567677,255,244,242,#FFF4F2,1.0564274323292266,,,,HD  83147,,G0,Main sequence,False
Gaia DR3 4041727125058483968,266.4474251856844,-34.48247382796592,17.59916603507275,56.82087423955975,69.25984565822344,-182.51995763726333,70.60496520996094,11.866286,1.9243364,12.56269,8.093746720549909,,,,native_gaia,Gaia,355.28019031130725,-2.9163930487209595,56.55485199738427,-4.6693414661014385,-2.8909713202954643,3804.1764422160823,255,208,156,#FFD09C,0.5660716159685766,65.51070354677147,-37.864559009170776,-44.9970392861053,L  558-102,,,Main sequence,False
Gaia DR3 2382960006007282176,345.93666742749593,-24.8642231370243,17.597710846955934,56.82557286551738,217.63731415032774,-91.18726107414676,-23.087358474731445,12.162605,2.0024462,12.911142,8.389886172671453,,,,native_gaia,Gaia,32.18786966322617,-65.74151931567583,19.758707676654673,12.436880954955301,-51.807945284048884,3743.2127417587653,255,206,153,#FFCE99,0.5439327084662616,-49.340767740401674,-46.02612845878049,-4.54329763928974,LP  877-52,,,Main sequence,False
Gaia DR3 2009077708412855808,347.6679324076905,56.66104844224397,17.597545437481614,56.826107001835936,62.952706945632954,-0.4208890949583459,-0.5934246182441711,11.838953,1.8363771,12.478598,8.066213494390325,4048.228271484375,,,native_gaia,Gaia,109.37701931563385,-3.535320752803698,-18.81804478964044,53.505222155893584,-3.504116055108277,3875.016262347882,255,210,161,#FFD2A1,0.5676449431776956,-14.42978697775148,-6.130467595798173,-6.492262747222204,Gaia DR3 2009077708412855808,,,Main sequence,False
Gaia DR3 277198705410542336,69.31108631889451,55.961722760940326,17.597102283798467,56.827538072600355,13.56557645112924,-37.064624101965414,-39.386627197265625,8.644827,0.86131096,8.810434,4.87203268101614,5625.44189453125,0.9417755007743835,7.55379581451416,native_gaia,Gaia,150.89978237455378,5.885988444417566,-49.392438531748965,27.491724340817882,5.827623190351652,5644.968801498413,255,240,230,#FFF0E6,0.9634880696958783,29.07626135034436,-27.49149072476782,-7.946485022775365,HD  29001,,G5,Main sequence,False
Gaia DR3 5740235512070691712,142.90425708312605,-10.537712503814925,17.596956806005622,56.82800787797083,19.56548889064,-11.72633825885662,-7.273968696594238,10.930894,1.5054646,11.376482,7.158081738037236,,,,native_gaia,Gaia,243.8738885133431,28.65649119510687,-21.958931266100628,-44.77209833078599,27.252284823254985,4333.202925461989,255,220,182,#FFDCB6,0.6341918261962763,8.438936520471929,4.092919520283346,-1.6441384071322824,,,,Main sequence,False
Gaia DR3 2688360046501496704,324.1089138189411,1.5765588697250394,17.595506954397813,56.83269044715193,76.87222480014111,-82.21326907832278,-22.693435668945312,9.672168,1.0378742,9.900726,5.899176698328656,5037.23876953125,0.8276320695877075,5.21323823928833,native_gaia,Gaia,56.31843943454308,-35.03214056232188,25.807957185129975,38.72439197595208,-32.62400213776831,5180.035435069691,255,234,215,#FFEAD7,0.7901234952507016,-14.628615276885466,-33.063079945537524,-11.284738714049517,BD+00  4752,,K0,Main sequence,False
Gaia DR3 6796368485555085184,306.62957352841767,-31.04799292798995,17.595299810830106,56.83335951936941,3.373527867165226,-94.11545525426845,3.8733973503112793,11.706832,1.9331436,12.409033,7.93381528851495,,,,native_gaia,Gaia,11.894793176719933,-32.85461400416607,46.717708225320806,9.84053128279418,-30.832619682797628,3797.3025438262193,255,208,156,#FFD09C,0.5752105549420029,4.442467889027149,-23.961147057967892,-8.05597076351686,UCAC3 118-508261,,,Main sequence,False
Gaia DR3 6137883959660749696,199.99096739861847,-41.190607315830825,17.595144350070946,56.83386166683923,-327.8509467671344,12.734533181676301,-3.523062229156494,6.6083727,0.6728468,6.7190948,2.8353368589213535,6121.7451171875,1.4030689001083374,3.0117387771606445,native_gaia,Gaia,308.6892498295114,21.362031933012208,33.0858600355829,-41.31378730373353,20.702286740674403,6258.943335793235,255,246,248,#FFF6F8,1.30338380178738,-73.35339839460951,-48.06082478063493,11.648778293650654,HD 115773,,F6V,Main sequence,False
